date,store,sku,category,units_sold,inventory_on_hand,price,pred_lag_7_baseline,pred_ridge_regression,pred_random_forest,pred_gradient_boosting,best_model,forecast_units
2025-04-29,Boston,SKU-2002,Health,39,155,19.12,40.0,31.56,34.84,34.87,gradient_boosting,34.87
2025-04-30,Boston,SKU-2002,Health,30,148,19.3,45.0,37.59,34.75,36.82,gradient_boosting,36.82
2025-03-02,Boston,SKU-3001,Electronics,12,28,81.24,10.0,15.41,9.73,10.45,gradient_boosting,10.45
2025-03-03,Boston,SKU-3001,Electronics,8,54,80.78,7.0,3.74,7.63,8.18,gradient_boosting,8.18
2025-03-04,Boston,SKU-3001,Electronics,10,37,81.03,7.0,5.93,7.64,8.18,gradient_boosting,8.18
2025-03-05,Boston,SKU-3001,Electronics,12,41,78.56,9.0,5.56,7.69,8.11,gradient_boosting,8.11
2025-03-06,Boston,SKU-3001,Electronics,7,60,79.34,8.0,7.37,7.51,8.18,gradient_boosting,8.18
2025-03-07,Boston,SKU-3001,Electronics,12,26,80.05,9.0,10.29,10.16,10.45,gradient_boosting,10.45
2025-03-08,Boston,SKU-3001,Electronics,9,51,81.42,8.0,14.02,10.26,10.45,gradient_boosting,10.45
2025-03-09,Boston,SKU-3001,Electronics,9,33,78.79,12.0,14.32,11.1,10.45,gradient_boosting,10.45
2025-03-10,Boston,SKU-3001,Electronics,8,43,80.12,8.0,2.41,8.11,8.11,gradient_boosting,8.11
2025-03-11,Boston,SKU-3001,Electronics,10,62,73.18,10.0,13.73,9.06,10.76,gradient_boosting,10.76
2025-03-12,Boston,SKU-3001,Electronics,5,68,79.81,12.0,5.92,7.55,7.97,gradient_boosting,7.97
2025-03-13,Boston,SKU-3001,Electronics,11,54,79.73,7.0,7.45,7.93,8.18,gradient_boosting,8.18
2025-03-14,Boston,SKU-3001,Electronics,8,58,78.62,12.0,7.62,10.19,10.12,gradient_boosting,10.12
2025-03-15,Boston,SKU-3001,Electronics,8,11,78.6,9.0,11.1,9.76,10.45,gradient_boosting,10.45
2025-03-16,Boston,SKU-3001,Electronics,8,52,79.69,9.0,13.21,9.7,10.27,gradient_boosting,10.27
2025-03-17,Boston,SKU-3001,Electronics,8,41,80.75,8.0,3.59,7.84,8.11,gradient_boosting,8.11
2025-03-18,Boston,SKU-3001,Electronics,1,67,80.71,10.0,5.3,7.73,8.11,gradient_boosting,8.11
2025-03-19,Boston,SKU-3001,Electronics,6,86,72.51,5.0,15.4,8.5,10.52,gradient_boosting,10.52
2025-03-20,Boston,SKU-3001,Electronics,8,38,79.24,11.0,5.99,7.6,7.41,gradient_boosting,7.41
2025-03-21,Boston,SKU-3001,Electronics,9,74,80.61,8.0,9.78,8.6,9.97,gradient_boosting,9.97
2025-03-22,Boston,SKU-3001,Electronics,10,50,78.69,8.0,9.91,9.58,9.73,gradient_boosting,9.73
2025-03-23,Boston,SKU-3001,Electronics,8,71,80.04,8.0,13.13,8.56,10.45,gradient_boosting,10.45
2025-03-24,Boston,SKU-3001,Electronics,6,93,81.4,8.0,2.64,7.06,7.62,gradient_boosting,7.62
2025-03-25,Boston,SKU-3001,Electronics,9,48,81.48,1.0,5.11,7.48,7.62,gradient_boosting,7.62
2025-03-26,Boston,SKU-3001,Electronics,7,65,79.09,6.0,4.68,7.26,7.7,gradient_boosting,7.7
2025-03-27,Boston,SKU-3001,Electronics,12,56,80.73,8.0,9.17,7.74,7.7,gradient_boosting,7.7
2025-03-28,Boston,SKU-3001,Electronics,13,56,73.09,9.0,20.69,11.02,12.91,gradient_boosting,12.91
2025-03-29,Boston,SKU-3001,Electronics,10,54,78.44,10.0,9.02,10.0,10.15,gradient_boosting,10.15
2025-03-30,Boston,SKU-3001,Electronics,11,58,80.05,8.0,13.4,10.0,10.45,gradient_boosting,10.45
2025-03-31,Boston,SKU-3001,Electronics,8,54,79.51,6.0,1.91,7.88,8.11,gradient_boosting,8.11
2025-04-01,Boston,SKU-3001,Electronics,6,54,81.38,9.0,4.24,7.42,8.11,gradient_boosting,8.11
2025-04-02,Boston,SKU-3001,Electronics,10,51,71.56,7.0,14.03,8.89,10.82,gradient_boosting,10.82
2025-04-03,Boston,SKU-3001,Electronics,7,62,79.91,12.0,6.56,7.63,7.9,gradient_boosting,7.9
2025-04-04,Boston,SKU-3001,Electronics,8,26,78.92,13.0,9.21,9.55,10.45,gradient_boosting,10.45
2025-04-05,Boston,SKU-3001,Electronics,7,56,80.66,10.0,12.29,9.27,9.97,gradient_boosting,9.97
2025-04-06,Boston,SKU-3001,Electronics,13,34,79.03,11.0,11.66,9.36,9.64,gradient_boosting,9.64
2025-04-07,Boston,SKU-3001,Electronics,6,64,79.43,8.0,1.64,7.27,7.7,gradient_boosting,7.7
2025-04-08,Boston,SKU-3001,Electronics,8,61,72.25,6.0,12.63,7.75,10.33,gradient_boosting,10.33
2025-04-09,Boston,SKU-3001,Electronics,9,58,80.45,10.0,3.76,7.45,7.08,gradient_boosting,7.08
2025-04-10,Boston,SKU-3001,Electronics,12,74,80.91,7.0,8.22,7.59,7.62,gradient_boosting,7.62
2025-04-11,Boston,SKU-3001,Electronics,10,65,79.77,8.0,9.39,9.39,9.97,gradient_boosting,9.97
2025-04-12,Boston,SKU-3001,Electronics,10,59,81.11,7.0,13.3,9.61,10.45,gradient_boosting,10.45
2025-04-13,Boston,SKU-3001,Electronics,11,36,80.02,13.0,16.85,10.51,10.45,gradient_boosting,10.45
2025-04-14,Boston,SKU-3001,Electronics,10,53,71.28,6.0,10.48,8.15,10.76,gradient_boosting,10.76
2025-04-15,Boston,SKU-3001,Electronics,9,24,79.81,8.0,3.03,7.82,7.9,gradient_boosting,7.9
2025-04-16,Boston,SKU-3001,Electronics,8,55,81.58,9.0,9.61,7.29,8.45,gradient_boosting,8.45
2025-04-17,Boston,SKU-3001,Electronics,5,87,80.53,12.0,8.29,8.09,8.38,gradient_boosting,8.38
2025-04-18,Boston,SKU-3001,Electronics,12,36,81.18,10.0,10.98,10.01,10.72,gradient_boosting,10.72
2025-04-19,Boston,SKU-3001,Electronics,11,50,79.02,10.0,10.99,10.48,10.54,gradient_boosting,10.54
2025-04-20,Boston,SKU-3001,Electronics,9,54,78.46,11.0,13.52,10.57,10.95,gradient_boosting,10.95
2025-04-21,Boston,SKU-3001,Electronics,9,66,79.97,10.0,3.42,7.56,8.45,gradient_boosting,8.45
2025-04-22,Boston,SKU-3001,Electronics,7,58,79.03,9.0,4.39,7.72,8.89,gradient_boosting,8.89
2025-04-23,Boston,SKU-3001,Electronics,12,65,80.46,8.0,5.17,7.78,8.05,gradient_boosting,8.05
2025-04-24,Boston,SKU-3001,Electronics,11,72,73.02,5.0,17.32,9.02,11.47,gradient_boosting,11.47
2025-04-25,Boston,SKU-3001,Electronics,11,55,79.43,12.0,7.99,10.71,10.95,gradient_boosting,10.95
2025-04-26,Boston,SKU-3001,Electronics,12,30,81.0,11.0,13.32,10.67,11.16,gradient_boosting,11.16
2025-04-27,Boston,SKU-3001,Electronics,7,71,80.71,9.0,15.31,10.22,11.4,gradient_boosting,11.4
2025-04-28,Boston,SKU-3001,Electronics,7,62,71.27,9.0,13.14,8.86,11.34,gradient_boosting,11.34
2025-04-29,Boston,SKU-3001,Electronics,8,51,82.78,7.0,4.84,8.15,7.98,gradient_boosting,7.98
2025-04-30,Boston,SKU-3001,Electronics,12,16,81.08,12.0,8.38,7.81,8.19,gradient_boosting,8.19
2025-03-02,Boston,SKU-3002,Electronics,8,41,132.32,6.0,13.55,5.66,7.31,gradient_boosting,7.31
2025-03-03,Boston,SKU-3002,Electronics,8,33,127.64,1.0,0.0,5.08,5.23,gradient_boosting,5.23
2025-03-04,Boston,SKU-3002,Electronics,6,29,130.5,2.0,1.95,5.04,5.48,gradient_boosting,5.48
2025-03-05,Boston,SKU-3002,Electronics,5,31,130.46,6.0,3.67,4.93,5.41,gradient_boosting,5.41
2025-03-06,Boston,SKU-3002,Electronics,7,36,130.14,5.0,6.49,4.98,5.64,gradient_boosting,5.64
2025-03-07,Boston,SKU-3002,Electronics,8,21,131.36,8.0,8.79,6.38,7.47,gradient_boosting,7.47
2025-03-08,Boston,SKU-3002,Electronics,3,44,130.57,7.0,8.89,6.59,7.18,gradient_boosting,7.18
2025-03-09,Boston,SKU-3002,Electronics,6,43,131.91,8.0,14.19,5.84,7.47,gradient_boosting,7.47
2025-03-10,Boston,SKU-3002,Electronics,6,30,131.44,8.0,2.55,4.99,5.64,gradient_boosting,5.64
2025-03-11,Boston,SKU-3002,Electronics,2,44,132.26,6.0,4.22,5.2,5.64,gradient_boosting,5.64
2025-03-12,Boston,SKU-3002,Electronics,1,45,131.0,5.0,5.66,4.25,5.48,gradient_boosting,5.48
2025-03-13,Boston,SKU-3002,Electronics,8,46,133.0,7.0,7.2,4.5,5.41,gradient_boosting,5.41
2025-03-14,Boston,SKU-3002,Electronics,7,27,130.37,8.0,8.66,6.11,7.31,gradient_boosting,7.31
2025-03-15,Boston,SKU-3002,Electronics,5,37,132.36,3.0,12.84,5.72,7.31,gradient_boosting,7.31
2025-03-16,Boston,SKU-3002,Electronics,5,38,127.35,6.0,10.11,5.84,7.31,gradient_boosting,7.31
2025-03-17,Boston,SKU-3002,Electronics,6,32,116.25,6.0,5.07,5.97,8.38,gradient_boosting,8.38
2025-03-18,Boston,SKU-3002,Electronics,4,34,133.5,2.0,3.43,4.84,5.28,gradient_boosting,5.28
2025-03-19,Boston,SKU-3002,Electronics,5,53,128.25,1.0,1.1,4.83,5.41,gradient_boosting,5.41
2025-03-20,Boston,SKU-3002,Electronics,8,41,130.05,8.0,6.74,4.69,5.48,gradient_boosting,5.48
2025-03-21,Boston,SKU-3002,Electronics,8,45,133.55,7.0,10.55,5.68,7.47,gradient_boosting,7.47
2025-03-22,Boston,SKU-3002,Electronics,6,54,130.39,5.0,9.36,6.12,7.47,gradient_boosting,7.47
2025-03-23,Boston,SKU-3002,Electronics,10,43,115.96,5.0,15.23,9.3,9.92,gradient_boosting,9.92
2025-03-24,Boston,SKU-3002,Electronics,3,36,128.98,6.0,0.0,5.23,5.36,gradient_boosting,5.36
2025-03-25,Boston,SKU-3002,Electronics,10,23,130.03,4.0,0.85,5.22,5.62,gradient_boosting,5.62
2025-03-26,Boston,SKU-3002,Electronics,7,24,130.07,5.0,2.96,5.23,5.62,gradient_boosting,5.62
2025-03-27,Boston,SKU-3002,Electronics,4,37,116.55,8.0,9.55,7.06,8.33,gradient_boosting,8.33
2025-03-28,Boston,SKU-3002,Electronics,11,25,130.67,8.0,7.65,6.93,7.36,gradient_boosting,7.36
2025-03-29,Boston,SKU-3002,Electronics,6,41,128.62,6.0,8.76,6.52,7.57,gradient_boosting,7.57
2025-03-30,Boston,SKU-3002,Electronics,4,33,128.82,10.0,10.57,6.43,7.57,gradient_boosting,7.57
2025-03-31,Boston,SKU-3002,Electronics,4,21,126.79,3.0,0.0,5.17,5.62,gradient_boosting,5.62
2025-04-01,Boston,SKU-3002,Electronics,2,30,130.07,10.0,1.75,5.19,5.62,gradient_boosting,5.62
2025-04-02,Boston,SKU-3002,Electronics,4,50,132.52,7.0,6.56,5.56,5.64,gradient_boosting,5.64
2025-04-03,Boston,SKU-3002,Electronics,5,42,128.76,4.0,4.17,4.52,5.57,gradient_boosting,5.57
2025-04-04,Boston,SKU-3002,Electronics,8,30,119.36,11.0,14.27,8.55,9.92,gradient_boosting,9.92
2025-04-05,Boston,SKU-3002,Electronics,3,39,128.03,6.0,8.2,5.65,7.4,gradient_boosting,7.4
2025-04-06,Boston,SKU-3002,Electronics,7,49,130.71,4.0,12.98,5.98,7.47,gradient_boosting,7.47
2025-04-07,Boston,SKU-3002,Electronics,4,39,130.04,4.0,0.0,5.16,5.64,gradient_boosting,5.64
2025-04-08,Boston,SKU-3002,Electronics,2,29,129.71,2.0,2.57,5.06,5.64,gradient_boosting,5.64
2025-04-09,Boston,SKU-3002,Electronics,5,48,128.78,4.0,2.13,5.07,5.57,gradient_boosting,5.57
2025-04-10,Boston,SKU-3002,Electronics,5,40,119.34,5.0,10.21,6.58,8.28,gradient_boosting,8.28
2025-04-11,Boston,SKU-3002,Electronics,8,41,128.6,8.0,5.86,5.46,7.4,gradient_boosting,7.4
2025-04-12,Boston,SKU-3002,Electronics,10,18,127.05,3.0,6.61,6.24,7.47,gradient_boosting,7.47
2025-04-13,Boston,SKU-3002,Electronics,6,22,116.41,7.0,16.18,9.56,10.02,gradient_boosting,10.02
2025-04-14,Boston,SKU-3002,Electronics,6,22,131.53,4.0,0.0,5.47,5.41,gradient_boosting,5.41
2025-04-15,Boston,SKU-3002,Electronics,6,45,129.49,2.0,0.0,5.13,5.43,gradient_boosting,5.43
2025-04-16,Boston,SKU-3002,Electronics,9,46,128.99,5.0,2.69,4.98,5.7,gradient_boosting,5.7
2025-04-17,Boston,SKU-3002,Electronics,5,49,129.94,5.0,3.89,4.68,5.34,gradient_boosting,5.34
2025-04-18,Boston,SKU-3002,Electronics,4,27,128.59,8.0,6.67,6.83,7.57,gradient_boosting,7.57
2025-04-19,Boston,SKU-3002,Electronics,6,35,128.43,10.0,8.26,6.45,7.57,gradient_boosting,7.57
2025-04-20,Boston,SKU-3002,Electronics,6,55,131.46,6.0,11.74,6.34,7.57,gradient_boosting,7.57
2025-04-21,Boston,SKU-3002,Electronics,4,34,132.19,6.0,1.56,5.21,5.39,gradient_boosting,5.39
2025-04-22,Boston,SKU-3002,Electronics,7,52,131.73,6.0,2.31,5.07,5.57,gradient_boosting,5.57
2025-04-23,Boston,SKU-3002,Electronics,6,42,128.83,9.0,0.75,4.75,5.29,gradient_boosting,5.29
2025-04-24,Boston,SKU-3002,Electronics,8,42,128.92,5.0,3.87,4.99,5.57,gradient_boosting,5.57
2025-04-25,Boston,SKU-3002,Electronics,5,24,127.61,4.0,5.4,6.14,7.47,gradient_boosting,7.47
2025-04-26,Boston,SKU-3002,Electronics,4,42,128.93,6.0,7.43,5.85,7.03,gradient_boosting,7.03
2025-04-27,Boston,SKU-3002,Electronics,8,29,127.25,6.0,8.53,6.34,7.31,gradient_boosting,7.31
2025-04-28,Boston,SKU-3002,Electronics,4,44,128.46,4.0,0.0,4.87,5.57,gradient_boosting,5.57
2025-04-29,Boston,SKU-3002,Electronics,6,45,130.09,7.0,2.4,5.01,5.64,gradient_boosting,5.64
2025-04-30,Boston,SKU-3002,Electronics,2,51,128.82,6.0,1.94,4.8,5.38,gradient_boosting,5.38
2025-03-02,Boston,SKU-4001,Home,35,175,24.88,35.0,38.47,36.92,37.22,gradient_boosting,37.22
2025-03-03,Boston,SKU-4001,Home,34,140,24.9,36.0,27.42,31.3,30.38,gradient_boosting,30.38
2025-03-04,Boston,SKU-4001,Home,23,82,24.94,38.0,31.6,30.65,31.27,gradient_boosting,31.27
2025-03-05,Boston,SKU-4001,Home,24,139,24.72,35.0,29.63,29.26,29.37,gradient_boosting,29.37
2025-03-06,Boston,SKU-4001,Home,40,149,22.32,36.0,45.86,34.33,34.65,gradient_boosting,34.65
2025-03-07,Boston,SKU-4001,Home,30,196,24.69,37.0,31.45,35.03,36.05,gradient_boosting,36.05
2025-03-08,Boston,SKU-4001,Home,48,148,25.49,38.0,38.75,36.58,38.62,gradient_boosting,38.62
2025-03-09,Boston,SKU-4001,Home,37,181,25.11,35.0,37.76,36.32,38.2,gradient_boosting,38.2
2025-03-10,Boston,SKU-4001,Home,21,158,24.92,34.0,27.1,30.66,32.59,gradient_boosting,32.59
2025-03-11,Boston,SKU-4001,Home,31,91,24.21,23.0,27.83,28.81,29.43,gradient_boosting,29.43
2025-03-12,Boston,SKU-4001,Home,29,187,24.65,24.0,28.28,28.94,29.59,gradient_boosting,29.59
2025-03-13,Boston,SKU-4001,Home,31,130,25.41,40.0,33.79,31.0,32.59,gradient_boosting,32.59
2025-03-14,Boston,SKU-4001,Home,28,111,25.42,30.0,34.81,36.1,37.47,gradient_boosting,37.47
2025-03-15,Boston,SKU-4001,Home,52,99,22.54,48.0,54.19,49.62,43.01,gradient_boosting,43.01
2025-03-16,Boston,SKU-4001,Home,33,127,25.24,37.0,38.37,37.38,38.0,gradient_boosting,38.0
2025-03-17,Boston,SKU-4001,Home,42,158,25.13,21.0,26.15,31.14,30.14,gradient_boosting,30.14
2025-03-18,Boston,SKU-4001,Home,41,99,22.61,31.0,41.3,37.96,35.07,gradient_boosting,35.07
2025-03-19,Boston,SKU-4001,Home,34,217,24.71,29.0,26.31,29.9,30.85,gradient_boosting,30.85
2025-03-20,Boston,SKU-4001,Home,25,104,24.91,31.0,35.7,30.33,32.9,gradient_boosting,32.9
2025-03-21,Boston,SKU-4001,Home,48,180,21.79,28.0,48.15,45.49,41.43,gradient_boosting,41.43
2025-03-22,Boston,SKU-4001,Home,37,172,24.72,52.0,40.67,39.91,40.15,gradient_boosting,40.15
2025-03-23,Boston,SKU-4001,Home,31,79,25.81,33.0,41.44,36.4,39.36,gradient_boosting,39.36
2025-03-24,Boston,SKU-4001,Home,30,80,24.56,42.0,29.19,29.95,31.87,gradient_boosting,31.87
2025-03-25,Boston,SKU-4001,Home,35,104,24.57,41.0,31.42,30.61,32.52,gradient_boosting,32.52
2025-03-26,Boston,SKU-4001,Home,28,189,24.96,34.0,29.05,31.59,31.7,gradient_boosting,31.7
2025-03-27,Boston,SKU-4001,Home,22,116,24.19,25.0,30.09,32.12,30.53,gradient_boosting,30.53
2025-03-28,Boston,SKU-4001,Home,45,55,24.98,48.0,36.45,39.98,36.28,gradient_boosting,36.28
2025-03-29,Boston,SKU-4001,Home,49,153,22.07,37.0,55.71,47.19,45.26,gradient_boosting,45.26
2025-03-30,Boston,SKU-4001,Home,14,138,25.07,31.0,37.55,38.55,36.56,gradient_boosting,36.56
2025-03-31,Boston,SKU-4001,Home,35,169,24.58,30.0,29.4,30.17,32.53,gradient_boosting,32.53
2025-04-01,Boston,SKU-4001,Home,25,100,24.7,35.0,32.07,30.32,33.27,gradient_boosting,33.27
2025-04-02,Boston,SKU-4001,Home,27,116,25.69,28.0,31.46,28.04,31.16,gradient_boosting,31.16
2025-04-03,Boston,SKU-4001,Home,21,142,25.1,22.0,29.08,28.24,29.62,gradient_boosting,29.62
2025-04-04,Boston,SKU-4001,Home,39,159,25.37,45.0,38.25,35.58,36.87,gradient_boosting,36.87
2025-04-05,Boston,SKU-4001,Home,30,150,24.6,49.0,39.14,41.03,38.71,gradient_boosting,38.71
2025-04-06,Boston,SKU-4001,Home,30,104,24.54,14.0,35.14,36.82,31.74,gradient_boosting,31.74
2025-04-07,Boston,SKU-4001,Home,24,137,24.67,35.0,24.75,27.85,29.61,gradient_boosting,29.61
2025-04-08,Boston,SKU-4001,Home,38,151,24.71,25.0,26.82,27.66,28.66,gradient_boosting,28.66
2025-04-09,Boston,SKU-4001,Home,34,193,25.25,27.0,26.92,27.44,28.36,gradient_boosting,28.36
2025-04-10,Boston,SKU-4001,Home,26,118,24.47,21.0,28.51,28.95,27.96,gradient_boosting,27.96
2025-04-11,Boston,SKU-4001,Home,30,214,24.76,39.0,33.73,36.91,36.63,gradient_boosting,36.63
2025-04-12,Boston,SKU-4001,Home,52,151,25.47,30.0,38.39,37.15,36.48,gradient_boosting,36.48
2025-04-13,Boston,SKU-4001,Home,46,117,25.55,30.0,34.91,37.21,32.0,gradient_boosting,32.0
2025-04-14,Boston,SKU-4001,Home,46,204,22.8,24.0,40.82,37.09,37.12,gradient_boosting,37.12
2025-04-15,Boston,SKU-4001,Home,32,126,25.37,38.0,26.97,30.05,31.45,gradient_boosting,31.45
2025-04-16,Boston,SKU-4001,Home,33,135,24.74,34.0,30.91,28.78,30.04,gradient_boosting,30.04
2025-04-17,Boston,SKU-4001,Home,26,83,25.37,26.0,30.9,29.8,28.92,gradient_boosting,28.92
2025-04-18,Boston,SKU-4001,Home,48,47,25.05,30.0,36.87,37.39,36.75,gradient_boosting,36.75
2025-04-19,Boston,SKU-4001,Home,35,151,25.17,52.0,38.81,37.35,36.92,gradient_boosting,36.92
2025-04-20,Boston,SKU-4001,Home,37,139,25.63,46.0,40.89,36.92,37.1,gradient_boosting,37.1
2025-04-21,Boston,SKU-4001,Home,32,117,24.63,46.0,29.13,30.74,32.38,gradient_boosting,32.38
2025-04-22,Boston,SKU-4001,Home,31,134,24.65,32.0,30.27,30.61,32.04,gradient_boosting,32.04
2025-04-23,Boston,SKU-4001,Home,28,156,25.33,33.0,30.84,29.79,31.89,gradient_boosting,31.89
2025-04-24,Boston,SKU-4001,Home,38,182,24.87,26.0,29.55,30.04,30.3,gradient_boosting,30.3
2025-04-25,Boston,SKU-4001,Home,49,180,24.79,48.0,35.06,39.11,38.78,gradient_boosting,38.78
2025-04-26,Boston,SKU-4001,Home,25,159,24.81,35.0,41.25,38.24,40.12,gradient_boosting,40.12
2025-04-27,Boston,SKU-4001,Home,35,174,24.2,37.0,39.03,36.52,36.44,gradient_boosting,36.44
2025-04-28,Boston,SKU-4001,Home,28,165,25.26,32.0,29.26,28.94,32.4,gradient_boosting,32.4
2025-04-29,Boston,SKU-4001,Home,31,142,24.67,31.0,28.76,30.53,31.15,gradient_boosting,31.15
2025-04-30,Boston,SKU-4001,Home,35,140,24.61,28.0,30.31,30.5,31.23,gradient_boosting,31.23
2025-03-02,Boston,SKU-4002,Home,34,98,40.58,30.0,32.41,31.88,27.65,gradient_boosting,27.65
2025-03-03,Boston,SKU-4002,Home,21,83,39.47,26.0,19.38,22.28,24.05,gradient_boosting,24.05
2025-03-04,Boston,SKU-4002,Home,18,104,39.61,24.0,20.04,21.44,23.44,gradient_boosting,23.44
2025-03-05,Boston,SKU-4002,Home,22,89,39.68,25.0,22.37,21.48,23.44,gradient_boosting,23.44
2025-03-06,Boston,SKU-4002,Home,22,112,40.17,21.0,21.05,21.68,22.28,gradient_boosting,22.28
2025-03-07,Boston,SKU-4002,Home,20,151,40.28,29.0,27.21,31.04,27.72,gradient_boosting,27.72
2025-03-08,Boston,SKU-4002,Home,30,73,39.85,33.0,30.74,27.58,29.1,gradient_boosting,29.1
2025-03-09,Boston,SKU-4002,Home,29,150,37.7,34.0,28.71,29.31,30.05,gradient_boosting,30.05
2025-03-10,Boston,SKU-4002,Home,25,49,39.45,21.0,18.98,22.14,21.93,gradient_boosting,21.93
2025-03-11,Boston,SKU-4002,Home,18,135,39.82,18.0,18.33,22.14,21.45,gradient_boosting,21.45
2025-03-12,Boston,SKU-4002,Home,26,160,36.03,22.0,34.12,26.02,26.84,gradient_boosting,26.84
2025-03-13,Boston,SKU-4002,Home,17,103,35.92,22.0,33.62,23.1,26.58,gradient_boosting,26.58
2025-03-14,Boston,SKU-4002,Home,21,82,39.59,20.0,23.66,26.51,26.26,gradient_boosting,26.26
2025-03-15,Boston,SKU-4002,Home,29,132,39.67,30.0,28.79,26.93,28.04,gradient_boosting,28.04
2025-03-16,Boston,SKU-4002,Home,29,142,39.94,29.0,31.21,24.68,28.04,gradient_boosting,28.04
2025-03-17,Boston,SKU-4002,Home,28,118,37.1,25.0,31.98,26.57,27.34,gradient_boosting,27.34
2025-03-18,Boston,SKU-4002,Home,24,129,40.02,18.0,15.84,21.48,20.86,gradient_boosting,20.86
2025-03-19,Boston,SKU-4002,Home,28,151,39.86,26.0,22.04,22.49,22.55,gradient_boosting,22.55
2025-03-20,Boston,SKU-4002,Home,18,127,40.15,17.0,22.07,22.51,22.4,gradient_boosting,22.4
2025-03-21,Boston,SKU-4002,Home,33,82,39.95,21.0,24.96,26.6,26.15,gradient_boosting,26.15
2025-03-22,Boston,SKU-4002,Home,22,113,40.5,29.0,30.69,28.05,29.26,gradient_boosting,29.26
2025-03-23,Boston,SKU-4002,Home,34,122,39.53,29.0,30.77,27.27,28.37,gradient_boosting,28.37
2025-03-24,Boston,SKU-4002,Home,25,45,39.59,28.0,20.39,21.83,23.76,gradient_boosting,23.76
2025-03-25,Boston,SKU-4002,Home,27,111,40.09,24.0,18.87,21.98,23.03,gradient_boosting,23.03
2025-03-26,Boston,SKU-4002,Home,26,115,39.75,28.0,23.18,22.3,23.83,gradient_boosting,23.83
2025-03-27,Boston,SKU-4002,Home,37,85,36.45,18.0,35.93,25.59,26.9,gradient_boosting,26.9
2025-03-28,Boston,SKU-4002,Home,30,121,40.62,33.0,26.44,30.64,28.92,gradient_boosting,28.92
2025-03-29,Boston,SKU-4002,Home,20,146,39.07,22.0,28.87,27.25,28.36,gradient_boosting,28.36
2025-03-30,Boston,SKU-4002,Home,24,103,40.83,34.0,31.9,27.89,30.36,gradient_boosting,30.36
2025-03-31,Boston,SKU-4002,Home,39,61,40.87,25.0,20.86,21.44,22.24,gradient_boosting,22.24
2025-04-01,Boston,SKU-4002,Home,26,119,35.93,27.0,34.94,27.31,28.89,gradient_boosting,28.89
2025-04-02,Boston,SKU-4002,Home,24,128,40.1,26.0,21.31,23.96,23.66,gradient_boosting,23.66
2025-04-03,Boston,SKU-4002,Home,22,141,40.3,37.0,25.23,24.03,24.9,gradient_boosting,24.9
2025-04-04,Boston,SKU-4002,Home,32,113,40.24,30.0,27.64,27.0,29.26,gradient_boosting,29.26
2025-04-05,Boston,SKU-4002,Home,21,95,39.63,20.0,27.21,28.44,27.33,gradient_boosting,27.33
2025-04-06,Boston,SKU-4002,Home,23,103,39.5,24.0,31.98,29.35,29.37,gradient_boosting,29.37
2025-04-07,Boston,SKU-4002,Home,17,75,41.08,39.0,21.96,22.54,24.43,gradient_boosting,24.43
2025-04-08,Boston,SKU-4002,Home,21,187,41.37,26.0,21.45,22.22,23.39,gradient_boosting,23.39
2025-04-09,Boston,SKU-4002,Home,22,176,39.71,24.0,21.76,23.42,23.39,gradient_boosting,23.39
2025-04-10,Boston,SKU-4002,Home,15,105,38.9,22.0,23.55,20.63,23.37,gradient_boosting,23.37
2025-04-11,Boston,SKU-4002,Home,26,147,39.87,32.0,26.22,27.82,28.48,gradient_boosting,28.48
2025-04-12,Boston,SKU-4002,Home,27,62,40.29,21.0,27.83,29.08,25.37,gradient_boosting,25.37
2025-04-13,Boston,SKU-4002,Home,29,92,39.81,23.0,30.91,30.75,25.87,gradient_boosting,25.87
2025-04-14,Boston,SKU-4002,Home,27,104,39.5,17.0,20.39,22.07,23.31,gradient_boosting,23.31
2025-04-15,Boston,SKU-4002,Home,23,118,39.58,21.0,18.42,21.6,22.48,gradient_boosting,22.48
2025-04-16,Boston,SKU-4002,Home,24,81,41.23,22.0,22.53,21.7,22.8,gradient_boosting,22.8
2025-04-17,Boston,SKU-4002,Home,25,144,40.54,15.0,21.54,22.46,22.21,gradient_boosting,22.21
2025-04-18,Boston,SKU-4002,Home,26,98,40.13,26.0,27.74,28.14,28.19,gradient_boosting,28.19
2025-04-19,Boston,SKU-4002,Home,25,97,39.41,27.0,27.86,27.3,26.65,gradient_boosting,26.65
2025-04-20,Boston,SKU-4002,Home,32,61,39.39,29.0,29.72,27.33,27.53,gradient_boosting,27.53
2025-04-21,Boston,SKU-4002,Home,34,33,35.68,27.0,32.29,28.34,27.87,gradient_boosting,27.87
2025-04-22,Boston,SKU-4002,Home,23,145,39.8,23.0,17.56,22.54,23.16,gradient_boosting,23.16
2025-04-23,Boston,SKU-4002,Home,33,76,39.93,24.0,22.92,21.91,23.44,gradient_boosting,23.44
2025-04-24,Boston,SKU-4002,Home,16,162,39.7,25.0,20.56,22.18,22.53,gradient_boosting,22.53
2025-04-25,Boston,SKU-4002,Home,27,117,35.52,26.0,38.7,36.05,31.63,gradient_boosting,31.63
2025-04-26,Boston,SKU-4002,Home,32,116,39.54,25.0,26.26,26.5,26.04,gradient_boosting,26.04
