date,store,sku,category,price,promotion,holiday,weather_index,units_sold,inventory_on_hand,revenue
2024-11-19,Providence,SKU-1001,Grocery,4.95,0,0,0.425,116,668,574.2
2024-11-20,Providence,SKU-1001,Grocery,4.93,0,0,0.705,78,808,384.54
2024-11-21,Providence,SKU-1001,Grocery,4.94,0,0,0.457,78,550,385.32
2024-11-22,Providence,SKU-1001,Grocery,4.96,0,0,0.34,108,430,535.68
2024-11-23,Providence,SKU-1001,Grocery,4.99,0,0,0.589,87,439,434.13
2024-11-24,Providence,SKU-1001,Grocery,5.06,0,0,0.418,121,388,612.26
2024-11-25,Providence,SKU-1001,Grocery,4.97,0,0,0.537,89,635,442.33
2024-11-26,Providence,SKU-1001,Grocery,4.96,0,0,0.664,100,530,496.0
2024-11-27,Providence,SKU-1001,Grocery,4.89,0,0,0.664,69,604,337.41
2024-11-28,Providence,SKU-1001,Grocery,5.0,0,0,0.507,104,484,520.0
2024-11-29,Providence,SKU-1001,Grocery,4.5,1,1,0.486,160,243,720.0
2024-11-30,Providence,SKU-1001,Grocery,5.01,0,0,0.697,135,539,676.35
2024-12-01,Providence,SKU-1001,Grocery,4.95,0,1,0.85,146,395,722.7
2024-12-02,Providence,SKU-1001,Grocery,4.88,0,1,0.722,123,309,600.24
2024-12-03,Providence,SKU-1001,Grocery,4.9,0,1,0.803,142,449,695.8
2024-12-04,Providence,SKU-1001,Grocery,4.99,0,1,0.514,137,585,683.63
2024-12-05,Providence,SKU-1001,Grocery,5.0,0,1,0.588,95,328,475.0
2024-12-06,Providence,SKU-1001,Grocery,5.01,0,1,0.542,194,432,971.94
2024-12-07,Providence,SKU-1001,Grocery,4.5,1,1,0.69,178,612,801.0
2024-12-08,Providence,SKU-1001,Grocery,5.06,0,1,0.684,215,368,1087.9
2024-12-09,Providence,SKU-1001,Grocery,5.04,0,1,0.668,130,394,655.2
2024-12-10,Providence,SKU-1001,Grocery,5.08,0,1,0.954,140,544,711.2
2024-12-11,Providence,SKU-1001,Grocery,4.94,0,1,0.483,93,836,459.42
2024-12-12,Providence,SKU-1001,Grocery,4.97,0,1,0.596,150,439,745.5
2024-12-13,Providence,SKU-1001,Grocery,4.96,0,1,0.451,102,536,505.92
2024-12-14,Providence,SKU-1001,Grocery,4.89,0,1,0.618,163,183,797.07
2024-12-15,Providence,SKU-1001,Grocery,4.52,1,1,0.487,201,551,908.52
2024-12-16,Providence,SKU-1001,Grocery,4.95,0,1,0.552,139,497,688.05
2024-12-17,Providence,SKU-1001,Grocery,5.05,0,1,0.642,148,582,747.4
2024-12-18,Providence,SKU-1001,Grocery,4.59,1,1,0.664,110,463,504.9
2024-12-19,Providence,SKU-1001,Grocery,4.95,0,1,0.804,107,428,529.65
2024-12-20,Providence,SKU-1001,Grocery,5.03,0,1,0.748,172,576,865.16
2024-12-21,Providence,SKU-1001,Grocery,5.0,0,1,0.667,188,564,940.0
2024-12-22,Providence,SKU-1001,Grocery,5.0,0,1,0.641,171,823,855.0
2024-12-23,Providence,SKU-1001,Grocery,5.07,0,1,0.659,188,340,953.16
2024-12-24,Providence,SKU-1001,Grocery,4.96,0,1,0.679,153,538,758.88
2024-12-25,Providence,SKU-1001,Grocery,4.97,0,1,0.976,147,450,730.59
2024-12-26,Providence,SKU-1001,Grocery,5.06,0,1,0.611,136,482,688.16
2024-12-27,Providence,SKU-1001,Grocery,4.91,0,1,0.684,187,515,918.17
2024-12-28,Providence,SKU-1001,Grocery,4.93,0,1,0.597,139,714,685.27
2024-12-29,Providence,SKU-1001,Grocery,5.08,0,1,0.999,120,427,609.6
2024-12-30,Providence,SKU-1001,Grocery,4.91,0,1,0.628,105,608,515.55
2024-12-31,Providence,SKU-1001,Grocery,5.03,0,1,0.739,127,830,638.81
2025-01-01,Providence,SKU-1001,Grocery,4.42,1,0,0.458,138,513,609.96
2025-01-02,Providence,SKU-1001,Grocery,5.03,0,0,0.756,96,403,482.88
2025-01-03,Providence,SKU-1001,Grocery,4.85,0,0,0.65,145,492,703.25
2025-01-04,Providence,SKU-1001,Grocery,4.98,0,0,0.685,161,661,801.78
2025-01-05,Providence,SKU-1001,Grocery,5.02,0,0,0.749,135,577,677.7
2025-01-06,Providence,SKU-1001,Grocery,5.12,0,0,0.574,115,526,588.8
2025-01-07,Providence,SKU-1001,Grocery,4.88,0,0,0.691,100,518,488.0
2025-01-08,Providence,SKU-1001,Grocery,5.01,0,0,0.7,129,839,646.29
2025-01-09,Providence,SKU-1001,Grocery,4.91,0,0,0.53,149,413,731.59
2025-01-10,Providence,SKU-1001,Grocery,4.98,0,0,0.578,138,676,687.24
2025-01-11,Providence,SKU-1001,Grocery,5.06,0,0,0.748,132,322,667.92
2025-01-12,Providence,SKU-1001,Grocery,4.57,1,0,0.566,177,593,808.89
2025-01-13,Providence,SKU-1001,Grocery,4.9,0,0,0.732,124,644,607.6
2025-01-14,Providence,SKU-1001,Grocery,4.93,0,0,0.711,115,622,566.95
2025-01-15,Providence,SKU-1001,Grocery,4.97,0,0,0.475,107,637,531.79
2025-01-16,Providence,SKU-1001,Grocery,5.06,0,0,0.713,53,380,268.18
2025-01-17,Providence,SKU-1001,Grocery,4.84,0,0,0.848,153,723,740.52
2025-01-18,Providence,SKU-1001,Grocery,5.02,0,0,0.785,215,695,1079.3
2025-01-19,Providence,SKU-1001,Grocery,5.08,0,0,0.847,142,745,721.36
2025-01-20,Providence,SKU-1001,Grocery,4.93,0,0,0.644,114,413,562.02
2025-01-21,Providence,SKU-1001,Grocery,4.96,0,0,0.75,111,829,550.56
2025-01-22,Providence,SKU-1001,Grocery,5.01,0,0,0.807,129,685,646.29
2025-01-23,Providence,SKU-1001,Grocery,5.02,0,0,0.675,130,861,652.6
2025-01-24,Providence,SKU-1001,Grocery,5.08,0,0,0.847,156,176,792.48
2025-01-25,Providence,SKU-1001,Grocery,5.1,0,0,0.732,182,384,928.2
2025-01-26,Providence,SKU-1001,Grocery,4.99,0,0,0.654,156,994,778.44
2025-01-27,Providence,SKU-1001,Grocery,5.05,0,0,0.892,121,254,611.05
2025-01-28,Providence,SKU-1001,Grocery,4.92,0,0,0.695,108,759,531.36
2025-01-29,Providence,SKU-1001,Grocery,5.04,0,0,0.712,128,361,645.12
2025-01-30,Providence,SKU-1001,Grocery,5.01,0,0,0.863,161,671,806.61
2025-01-31,Providence,SKU-1001,Grocery,5.03,0,0,1.0,203,638,1021.09
2025-02-01,Providence,SKU-1001,Grocery,4.54,1,0,0.588,180,531,817.2
2025-02-02,Providence,SKU-1001,Grocery,4.81,0,0,0.782,138,485,663.78
2025-02-03,Providence,SKU-1001,Grocery,5.05,0,0,0.538,111,589,560.55
2025-02-04,Providence,SKU-1001,Grocery,5.04,0,0,0.858,126,251,635.04
2025-02-05,Providence,SKU-1001,Grocery,5.01,0,0,0.617,98,476,490.98
2025-02-06,Providence,SKU-1001,Grocery,5.03,0,0,0.671,147,510,739.41
2025-02-07,Providence,SKU-1001,Grocery,5.03,0,0,0.621,110,571,553.3
2025-02-08,Providence,SKU-1001,Grocery,4.95,0,0,0.618,202,161,999.9
2025-02-09,Providence,SKU-1001,Grocery,5.09,0,0,0.637,140,560,712.6
2025-02-10,Providence,SKU-1001,Grocery,4.97,0,0,0.913,119,571,591.43
2025-02-11,Providence,SKU-1001,Grocery,4.95,0,0,0.726,169,277,836.55
2025-02-12,Providence,SKU-1001,Grocery,5.0,0,0,0.699,105,387,525.0
2025-02-13,Providence,SKU-1001,Grocery,4.48,1,0,0.737,172,381,770.56
2025-02-14,Providence,SKU-1001,Grocery,5.18,0,0,0.684,147,580,761.46
2025-02-15,Providence,SKU-1001,Grocery,4.96,0,0,0.794,138,428,684.48
2025-02-16,Providence,SKU-1001,Grocery,4.94,0,0,0.508,103,305,508.82
2025-02-17,Providence,SKU-1001,Grocery,4.9,0,0,0.645,110,454,539.0
2025-02-18,Providence,SKU-1001,Grocery,4.99,0,0,0.675,118,532,588.82
2025-02-19,Providence,SKU-1001,Grocery,4.99,0,0,0.486,131,690,653.69
2025-02-20,Providence,SKU-1001,Grocery,4.92,0,0,0.756,129,500,634.68
2025-02-21,Providence,SKU-1001,Grocery,5.05,0,0,0.895,165,669,833.25
2025-02-22,Providence,SKU-1001,Grocery,4.93,0,0,0.861,230,338,1133.9
2025-02-23,Providence,SKU-1001,Grocery,5.08,0,0,0.796,171,719,868.68
2025-02-24,Providence,SKU-1001,Grocery,5.06,0,0,0.912,141,663,713.46
2025-02-25,Providence,SKU-1001,Grocery,4.61,1,0,0.755,182,492,839.02
2025-02-26,Providence,SKU-1001,Grocery,5.1,0,0,0.796,91,478,464.1
2025-02-27,Providence,SKU-1001,Grocery,5.03,0,0,0.703,88,862,442.64
2025-02-28,Providence,SKU-1001,Grocery,4.47,1,0,0.858,183,677,818.01
2025-03-01,Providence,SKU-1001,Grocery,5.0,0,0,0.707,195,411,975.0
2025-03-02,Providence,SKU-1001,Grocery,5.04,0,0,0.785,177,441,892.08
2025-03-03,Providence,SKU-1001,Grocery,4.95,0,0,0.689,178,187,881.1
2025-03-04,Providence,SKU-1001,Grocery,4.98,0,0,0.674,81,625,403.38
2025-03-05,Providence,SKU-1001,Grocery,5.05,0,0,0.898,169,488,853.45
2025-03-06,Providence,SKU-1001,Grocery,5.12,0,0,0.861,110,554,563.2
2025-03-07,Providence,SKU-1001,Grocery,5.03,0,0,0.997,189,641,950.67
2025-03-08,Providence,SKU-1001,Grocery,5.02,0,0,0.626,135,671,677.7
2025-03-09,Providence,SKU-1001,Grocery,5.06,0,0,0.712,176,590,890.56
2025-03-10,Providence,SKU-1001,Grocery,5.1,0,0,0.759,147,310,749.7
2025-03-11,Providence,SKU-1001,Grocery,5.04,0,0,0.528,110,732,554.4
2025-03-12,Providence,SKU-1001,Grocery,5.07,0,0,0.654,165,495,836.55
2025-03-13,Providence,SKU-1001,Grocery,4.92,0,0,0.599,126,639,619.92
2025-03-14,Providence,SKU-1001,Grocery,5.05,0,0,0.645,153,200,772.65
2025-03-15,Providence,SKU-1001,Grocery,5.06,0,0,0.624,214,297,1082.84
2025-03-16,Providence,SKU-1001,Grocery,5.01,0,0,0.649,161,745,806.61
2025-03-17,Providence,SKU-1001,Grocery,4.99,0,0,0.725,109,484,543.91
2025-03-18,Providence,SKU-1001,Grocery,5.08,0,0,0.673,127,599,645.16
2025-03-19,Providence,SKU-1001,Grocery,4.98,0,0,0.595,109,716,542.82
2025-03-20,Providence,SKU-1001,Grocery,4.95,0,0,0.745,191,354,945.45
2025-03-21,Providence,SKU-1001,Grocery,5.09,0,0,0.609,165,474,839.85
2025-03-22,Providence,SKU-1001,Grocery,4.98,0,0,0.761,137,442,682.26
2025-03-23,Providence,SKU-1001,Grocery,4.96,0,0,0.72,155,526,768.8
2025-03-24,Providence,SKU-1001,Grocery,5.04,0,0,0.876,124,630,624.96
2025-03-25,Providence,SKU-1001,Grocery,5.11,0,0,0.763,91,638,465.01
2025-03-26,Providence,SKU-1001,Grocery,5.06,0,0,0.618,96,560,485.76
2025-03-27,Providence,SKU-1001,Grocery,4.58,1,0,0.47,122,318,558.76
2025-03-28,Providence,SKU-1001,Grocery,5.09,0,0,0.811,184,478,936.56
2025-03-29,Providence,SKU-1001,Grocery,5.05,0,0,0.562,190,671,959.5
2025-03-30,Providence,SKU-1001,Grocery,5.02,0,0,0.35,170,413,853.4
2025-03-31,Providence,SKU-1001,Grocery,4.49,1,0,0.555,156,543,700.44
2025-04-01,Providence,SKU-1001,Grocery,5.07,0,0,0.559,135,748,684.45
2025-04-02,Providence,SKU-1001,Grocery,4.95,0,0,0.643,111,468,549.45
2025-04-03,Providence,SKU-1001,Grocery,4.41,1,0,0.529,210,367,926.1
2025-04-04,Providence,SKU-1001,Grocery,4.92,0,0,0.655,240,756,1180.8
2025-04-05,Providence,SKU-1001,Grocery,4.93,0,0,0.468,193,710,951.49
2025-04-06,Providence,SKU-1001,Grocery,4.98,0,0,0.769,180,412,896.4
2025-04-07,Providence,SKU-1001,Grocery,5.07,0,0,0.533,146,533,740.22
2025-04-08,Providence,SKU-1001,Grocery,4.44,1,0,0.481,144,681,639.36
2025-04-09,Providence,SKU-1001,Grocery,4.85,0,0,0.883,155,574,751.75
2025-04-10,Providence,SKU-1001,Grocery,4.97,0,0,0.651,122,982,606.34
2025-04-11,Providence,SKU-1001,Grocery,5.02,0,0,0.547,209,344,1049.18
2025-04-12,Providence,SKU-1001,Grocery,5.02,0,0,0.677,167,493,838.34
2025-04-13,Providence,SKU-1001,Grocery,5.1,0,0,0.65,142,436,724.2
2025-04-14,Providence,SKU-1001,Grocery,4.95,0,0,0.728,127,652,628.65
2025-04-15,Providence,SKU-1001,Grocery,5.06,0,0,0.763,110,441,556.6
2025-04-16,Providence,SKU-1001,Grocery,4.85,0,0,0.689,99,457,480.15
2025-04-17,Providence,SKU-1001,Grocery,4.95,0,0,0.654,119,289,589.05
2025-04-18,Providence,SKU-1001,Grocery,5.05,0,0,0.466,171,655,863.55
2025-04-19,Providence,SKU-1001,Grocery,4.98,0,0,0.869,227,94,1130.46
2025-04-20,Providence,SKU-1001,Grocery,4.56,1,0,0.762,167,585,761.52
2025-04-21,Providence,SKU-1001,Grocery,5.01,0,0,0.786,135,429,676.35
2025-04-22,Providence,SKU-1001,Grocery,4.54,1,0,0.56,129,424,585.66
2025-04-23,Providence,SKU-1001,Grocery,5.06,0,0,0.619,165,775,834.9
2025-04-24,Providence,SKU-1001,Grocery,5.11,0,0,0.627,134,513,684.74
2025-04-25,Providence,SKU-1001,Grocery,5.04,0,0,0.538,253,245,1275.12
2025-04-26,Providence,SKU-1001,Grocery,5.1,0,0,0.637,181,224,923.1
2025-04-27,Providence,SKU-1001,Grocery,4.36,1,0,0.641,119,282,518.84
2025-04-28,Providence,SKU-1001,Grocery,5.02,0,0,0.66,152,556,763.04
2025-04-29,Providence,SKU-1001,Grocery,5.01,0,0,0.682,134,449,671.34
2025-04-30,Providence,SKU-1001,Grocery,5.02,0,0,0.607,114,463,572.28
2024-01-01,Providence,SKU-1002,Grocery,8.5,0,0,0.563,103,332,875.5
2024-01-02,Providence,SKU-1002,Grocery,8.42,0,0,0.62,91,557,766.22
2024-01-03,Providence,SKU-1002,Grocery,8.56,0,0,0.613,122,383,1044.32
2024-01-04,Providence,SKU-1002,Grocery,8.74,0,0,0.863,124,318,1083.76
2024-01-05,Providence,SKU-1002,Grocery,8.52,0,0,0.523,100,344,852.0
2024-01-06,Providence,SKU-1002,Grocery,8.53,0,0,0.516,107,267,912.71
2024-01-07,Providence,SKU-1002,Grocery,7.76,1,0,0.59,71,237,550.96
2024-01-08,Providence,SKU-1002,Grocery,8.39,0,0,0.879,116,425,973.24
2024-01-09,Providence,SKU-1002,Grocery,8.52,0,0,0.876,102,457,869.04
2024-01-10,Providence,SKU-1002,Grocery,7.73,1,0,0.651,62,168,479.26
2024-01-11,Providence,SKU-1002,Grocery,8.5,0,0,0.711,126,250,1071.0
2024-01-12,Providence,SKU-1002,Grocery,8.4,0,0,0.694,84,579,705.6
2024-01-13,Providence,SKU-1002,Grocery,8.49,0,0,0.816,118,350,1001.82
2024-01-14,Providence,SKU-1002,Grocery,8.53,0,0,0.6,114,351,972.42
2024-01-15,Providence,SKU-1002,Grocery,8.69,0,0,0.673,99,248,860.31
2024-01-16,Providence,SKU-1002,Grocery,8.52,0,0,0.888,100,586,852.0
2024-01-17,Providence,SKU-1002,Grocery,8.48,0,0,0.986,89,348,754.72
2024-01-18,Providence,SKU-1002,Grocery,8.59,0,0,0.661,116,461,996.44
2024-01-19,Providence,SKU-1002,Grocery,8.46,0,0,0.647,77,572,651.42
2024-01-20,Providence,SKU-1002,Grocery,8.79,0,0,0.662,111,436,975.69
2024-01-21,Providence,SKU-1002,Grocery,8.41,0,0,0.833,130,84,1093.3
2024-01-22,Providence,SKU-1002,Grocery,8.54,0,0,0.616,92,379,785.68
2024-01-23,Providence,SKU-1002,Grocery,8.38,0,0,0.742,95,498,796.1
2024-01-24,Providence,SKU-1002,Grocery,8.63,0,0,0.769,100,379,863.0
2024-01-25,Providence,SKU-1002,Grocery,8.65,0,0,0.698,81,379,700.65
2024-01-26,Providence,SKU-1002,Grocery,8.55,0,0,0.776,142,598,1214.1
2024-01-27,Providence,SKU-1002,Grocery,8.37,0,0,0.705,112,269,937.44
2024-01-28,Providence,SKU-1002,Grocery,8.4,0,0,0.678,148,358,1243.2
2024-01-29,Providence,SKU-1002,Grocery,7.61,1,0,0.717,125,391,951.25
2024-01-30,Providence,SKU-1002,Grocery,7.74,1,0,0.743,86,487,665.64
2024-01-31,Providence,SKU-1002,Grocery,8.49,0,0,0.512,74,577,628.26
2024-02-01,Providence,SKU-1002,Grocery,8.52,0,0,0.658,90,469,766.8
2024-02-02,Providence,SKU-1002,Grocery,8.51,0,0,0.838,153,349,1302.03
2024-02-03,Providence,SKU-1002,Grocery,8.72,0,0,0.586,152,266,1325.44
2024-02-04,Providence,SKU-1002,Grocery,8.36,0,0,0.66,141,577,1178.76
2024-02-05,Providence,SKU-1002,Grocery,8.59,0,0,0.74,76,355,652.84
2024-02-06,Providence,SKU-1002,Grocery,7.83,1,0,0.818,129,519,1010.07
2024-02-07,Providence,SKU-1002,Grocery,7.55,1,0,0.575,127,409,958.85
2024-02-08,Providence,SKU-1002,Grocery,7.67,1,0,0.793,122,400,935.74
2024-02-09,Providence,SKU-1002,Grocery,8.58,0,0,0.646,126,360,1081.08
2024-02-10,Providence,SKU-1002,Grocery,7.79,1,0,0.855,171,662,1332.09
2024-02-11,Providence,SKU-1002,Grocery,8.39,0,0,0.7,132,367,1107.48
2024-02-12,Providence,SKU-1002,Grocery,8.48,0,0,0.941,107,422,907.36
2024-02-13,Providence,SKU-1002,Grocery,8.47,0,0,0.656,86,747,728.42
2024-02-14,Providence,SKU-1002,Grocery,7.56,1,0,0.723,136,473,1028.16
2024-02-15,Providence,SKU-1002,Grocery,8.53,0,0,0.624,89,335,759.17
2024-02-16,Providence,SKU-1002,Grocery,8.58,0,0,0.847,130,431,1115.4
2024-02-17,Providence,SKU-1002,Grocery,8.51,0,0,0.805,137,314,1165.87
2024-02-18,Providence,SKU-1002,Grocery,8.56,0,0,0.813,97,328,830.32
2024-02-19,Providence,SKU-1002,Grocery,8.32,0,0,0.559,85,396,707.2
2024-02-20,Providence,SKU-1002,Grocery,8.62,0,0,0.574,97,521,836.14
2024-02-21,Providence,SKU-1002,Grocery,8.64,0,0,0.693,122,430,1054.08
2024-02-22,Providence,SKU-1002,Grocery,7.68,1,0,0.852,114,393,875.52
2024-02-23,Providence,SKU-1002,Grocery,8.36,0,0,0.852,141,211,1178.76
2024-02-24,Providence,SKU-1002,Grocery,8.62,0,0,0.901,133,186,1146.46
2024-02-25,Providence,SKU-1002,Grocery,7.57,1,0,0.62,154,512,1165.78
2024-02-26,Providence,SKU-1002,Grocery,7.81,1,0,0.6,144,316,1124.64
2024-02-27,Providence,SKU-1002,Grocery,8.58,0,0,0.838,82,590,703.56
2024-02-28,Providence,SKU-1002,Grocery,8.52,0,0,0.787,110,289,937.2
2024-02-29,Providence,SKU-1002,Grocery,8.51,0,0,0.866,104,192,885.04
2024-03-01,Providence,SKU-1002,Grocery,8.53,0,0,0.65,168,254,1433.04
2024-03-02,Providence,SKU-1002,Grocery,8.35,0,0,0.767,169,357,1411.15
2024-03-03,Providence,SKU-1002,Grocery,7.64,1,0,0.689,135,487,1031.4
2024-03-04,Providence,SKU-1002,Grocery,8.44,0,0,0.496,81,541,683.64
2024-03-05,Providence,SKU-1002,Grocery,8.44,0,0,0.934,121,348,1021.24
2024-03-06,Providence,SKU-1002,Grocery,8.62,0,0,0.561,122,324,1051.64
2024-03-07,Providence,SKU-1002,Grocery,8.53,0,0,0.664,114,293,972.42
2024-03-08,Providence,SKU-1002,Grocery,8.48,0,0,0.67,134,461,1136.32
2024-03-09,Providence,SKU-1002,Grocery,8.61,0,0,1.0,147,478,1265.67
2024-03-10,Providence,SKU-1002,Grocery,8.43,0,0,0.66,146,406,1230.78
2024-03-11,Providence,SKU-1002,Grocery,8.6,0,0,0.7,92,591,791.2
2024-03-12,Providence,SKU-1002,Grocery,8.45,0,0,0.739,120,507,1014.0
2024-03-13,Providence,SKU-1002,Grocery,8.5,0,0,0.637,99,413,841.5
2024-03-14,Providence,SKU-1002,Grocery,7.6,1,0,0.723,121,388,919.6
2024-03-15,Providence,SKU-1002,Grocery,8.28,0,0,0.673,149,538,1233.72
2024-03-16,Providence,SKU-1002,Grocery,8.46,0,0,0.745,136,504,1150.56
2024-03-17,Providence,SKU-1002,Grocery,8.54,0,0,0.812,114,309,973.56
2024-03-18,Providence,SKU-1002,Grocery,8.65,0,0,0.648,85,478,735.25
2024-03-19,Providence,SKU-1002,Grocery,8.52,0,0,0.598,113,205,962.76
2024-03-20,Providence,SKU-1002,Grocery,8.53,0,0,0.723,100,203,853.0
2024-03-21,Providence,SKU-1002,Grocery,8.49,0,0,0.634,116,319,984.84
2024-03-22,Providence,SKU-1002,Grocery,8.52,0,0,0.744,177,356,1508.04
2024-03-23,Providence,SKU-1002,Grocery,8.49,0,0,0.644,95,366,806.55
2024-03-24,Providence,SKU-1002,Grocery,8.39,0,0,0.576,144,449,1208.16
2024-03-25,Providence,SKU-1002,Grocery,8.25,0,0,0.641,112,510,924.0
2024-03-26,Providence,SKU-1002,Grocery,8.3,0,0,0.549,117,636,971.1
2024-03-27,Providence,SKU-1002,Grocery,8.29,0,0,0.692,63,206,522.27
2024-03-28,Providence,SKU-1002,Grocery,8.35,0,0,0.703,107,530,893.45
2024-03-29,Providence,SKU-1002,Grocery,8.49,0,0,0.679,157,253,1332.93
2024-03-30,Providence,SKU-1002,Grocery,8.54,0,0,0.754,178,379,1520.12
2024-03-31,Providence,SKU-1002,Grocery,8.45,0,0,0.702,102,469,861.9
2024-04-01,Providence,SKU-1002,Grocery,8.45,0,0,0.919,146,385,1233.7
2024-04-02,Providence,SKU-1002,Grocery,8.63,0,0,0.646,97,572,837.11
2024-04-03,Providence,SKU-1002,Grocery,7.46,1,0,0.768,175,494,1305.5
2024-04-04,Providence,SKU-1002,Grocery,8.52,0,0,0.568,100,471,852.0
2024-04-05,Providence,SKU-1002,Grocery,8.32,0,0,0.513,141,687,1173.12
2024-04-06,Providence,SKU-1002,Grocery,8.67,0,0,0.789,96,393,832.32
2024-04-07,Providence,SKU-1002,Grocery,8.32,0,0,0.748,81,379,673.92
2024-04-08,Providence,SKU-1002,Grocery,8.43,0,0,0.779,124,516,1045.32
2024-04-09,Providence,SKU-1002,Grocery,8.58,0,0,0.702,107,395,918.06
2024-04-10,Providence,SKU-1002,Grocery,8.45,0,0,0.697,132,355,1115.4
2024-04-11,Providence,SKU-1002,Grocery,7.61,1,0,0.737,123,513,936.03
2024-04-12,Providence,SKU-1002,Grocery,8.51,0,0,0.861,129,411,1097.79
2024-04-13,Providence,SKU-1002,Grocery,8.56,0,0,0.493,115,495,984.4
2024-04-14,Providence,SKU-1002,Grocery,8.54,0,0,0.622,141,376,1204.14
2024-04-15,Providence,SKU-1002,Grocery,8.4,0,0,0.661,98,242,823.2
2024-04-16,Providence,SKU-1002,Grocery,8.54,0,0,0.494,74,407,631.96
2024-04-17,Providence,SKU-1002,Grocery,8.66,0,0,0.693,113,225,978.58
2024-04-18,Providence,SKU-1002,Grocery,8.6,0,0,0.55,106,413,911.6
2024-04-19,Providence,SKU-1002,Grocery,8.46,0,0,0.568,167,481,1412.82
2024-04-20,Providence,SKU-1002,Grocery,8.4,0,0,0.501,153,123,1285.2
2024-04-21,Providence,SKU-1002,Grocery,8.46,0,0,0.689,145,337,1226.7
2024-04-22,Providence,SKU-1002,Grocery,8.33,0,0,0.617,129,622,1074.57
2024-04-23,Providence,SKU-1002,Grocery,8.55,0,0,0.737,118,531,1008.9
2024-04-24,Providence,SKU-1002,Grocery,8.48,0,0,0.559,67,449,568.16
2024-04-25,Providence,SKU-1002,Grocery,8.32,0,0,0.707,143,407,1189.76
2024-04-26,Providence,SKU-1002,Grocery,8.75,0,0,0.504,133,255,1163.75
2024-04-27,Providence,SKU-1002,Grocery,8.66,0,0,0.84,143,305,1238.38
2024-04-28,Providence,SKU-1002,Grocery,8.42,0,0,0.408,158,513,1330.36
2024-04-29,Providence,SKU-1002,Grocery,8.68,0,0,0.626,118,238,1024.24
2024-04-30,Providence,SKU-1002,Grocery,8.49,0,0,0.693,89,384,755.61
2024-05-01,Providence,SKU-1002,Grocery,8.51,0,0,0.39,116,593,987.16
2024-05-02,Providence,SKU-1002,Grocery,8.46,0,0,0.649,91,276,769.86
2024-05-03,Providence,SKU-1002,Grocery,8.75,0,0,0.612,107,535,936.25
2024-05-04,Providence,SKU-1002,Grocery,8.64,0,0,0.525,124,334,1071.36
2024-05-05,Providence,SKU-1002,Grocery,8.66,0,0,0.629,97,201,840.02
2024-05-06,Providence,SKU-1002,Grocery,8.41,0,0,0.565,74,625,622.34
2024-05-07,Providence,SKU-1002,Grocery,8.5,0,0,0.766,108,538,918.0
2024-05-08,Providence,SKU-1002,Grocery,8.53,0,0,0.564,136,305,1160.08
2024-05-09,Providence,SKU-1002,Grocery,8.54,0,0,0.537,106,390,905.24
2024-05-10,Providence,SKU-1002,Grocery,8.35,0,0,0.377,127,404,1060.45
2024-05-11,Providence,SKU-1002,Grocery,8.24,0,0,0.419,169,303,1392.56
2024-05-12,Providence,SKU-1002,Grocery,8.5,0,0,0.503,138,347,1173.0
2024-05-13,Providence,SKU-1002,Grocery,8.52,0,0,0.431,106,711,903.12
2024-05-14,Providence,SKU-1002,Grocery,7.63,1,0,0.341,91,539,694.33
2024-05-15,Providence,SKU-1002,Grocery,8.47,0,0,0.443,77,429,652.19
2024-05-16,Providence,SKU-1002,Grocery,8.39,0,0,0.63,96,385,805.44
2024-05-17,Providence,SKU-1002,Grocery,8.45,0,0,0.62,141,426,1191.45
2024-05-18,Providence,SKU-1002,Grocery,8.38,0,0,0.653,136,423,1139.68
2024-05-19,Providence,SKU-1002,Grocery,8.58,0,0,0.67,146,359,1252.68
2024-05-20,Providence,SKU-1002,Grocery,7.71,1,0,0.588,126,282,971.46
2024-05-21,Providence,SKU-1002,Grocery,8.44,0,0,0.56,91,337,768.04
2024-05-22,Providence,SKU-1002,Grocery,8.43,0,0,0.358,83,212,699.69
2024-05-23,Providence,SKU-1002,Grocery,8.44,0,0,0.345,112,294,945.28
2024-05-24,Providence,SKU-1002,Grocery,7.57,1,0,0.521,170,313,1286.9
2024-05-25,Providence,SKU-1002,Grocery,8.47,0,0,0.387,130,195,1101.1
2024-05-26,Providence,SKU-1002,Grocery,8.53,0,0,0.607,122,571,1040.66
2024-05-27,Providence,SKU-1002,Grocery,8.61,0,0,0.623,90,289,774.9
2024-05-28,Providence,SKU-1002,Grocery,8.63,0,0,0.418,80,497,690.4
2024-05-29,Providence,SKU-1002,Grocery,8.54,0,0,0.305,78,617,666.12
2024-05-30,Providence,SKU-1002,Grocery,8.45,0,0,0.529,128,341,1081.6
2024-05-31,Providence,SKU-1002,Grocery,8.44,0,0,0.607,89,357,751.16
2024-06-01,Providence,SKU-1002,Grocery,8.6,0,0,0.512,114,307,980.4
2024-06-02,Providence,SKU-1002,Grocery,8.62,0,0,0.2,99,463,853.38
2024-06-03,Providence,SKU-1002,Grocery,8.52,0,0,0.475,86,398,732.72
2024-06-04,Providence,SKU-1002,Grocery,8.4,0,0,0.501,98,603,823.2
2024-06-05,Providence,SKU-1002,Grocery,8.65,0,0,0.498,91,374,787.15
2024-06-06,Providence,SKU-1002,Grocery,8.52,0,0,0.531,76,317,647.52
2024-06-07,Providence,SKU-1002,Grocery,8.39,0,0,0.671,127,505,1065.53
